t,seq,frame_age_ms,round,hold,cue_label,cue_name,phase,vocabulary,hand_detected,hand_auth,face_auth,mode,raw_gesture,emitted_gesture,command,fb_stable_count,gesture_conf,battery,altitude_cm,actuation_suppressed,bbox_area,delta_s,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
1790262437.4312866,990,3.99,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=11 ud=6 yaw=9,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.498444,992,7.98,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=11 ud=6 yaw=9,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.5577989,993,1.0,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=12 ud=6 yaw=7,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.6207266,994,33.01,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=12 ud=6 yaw=7,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.6446626,995,19.95,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=12 ud=6 yaw=6,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.7162378,996,57.61,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=12 ud=6 yaw=6,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.7391992,997,14.98,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=12 ud=6 yaw=0,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.797835,999,6.98,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=12 ud=6 yaw=0,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.8292685,1000,2.98,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=13 ud=7 yaw=0,0,,100.0,70.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262437.9911325,1004,2.99,0,0,5,FORWARD,settle,svm,1,1,1,gesture,RIGHT,RIGHT,rc lr=30 fb=0 ud=0 yaw=0,1,0.43515326991090264,100.0,70.0,1,0.011055511152406439,-0.34479894451489784,0.68070358,0.862516701,9.74194521e-08,0.706156671,0.848043203,-0.0103355516,0.736428499,0.849123836,-0.0166846812,0.754429042,0.865603447,-0.0224512294,0.756768525,0.889183581,-0.0273573752,0.744073689,0.908818424,-0.0101723718,0.760675132,0.943233609,-0.0196958408,0.766386867,0.957821548,-0.02699087,0.768004596,0.964412272,-0.03192598,0.727913737,0.925545037,-0.011652315,0.741622806,0.955433786,-0.0195322875,0.747512281,0.968795955,-0.0250018314,0.750524759,0.974679887,-0.0286820699,0.707957506,0.932792366,-0.0147215649,0.717980683,0.958232403,-0.0238236804,0.722037494,0.965057135,-0.0267050453,0.72571367,0.965616167,-0.0279672481,0.685281157,0.933902323,-0.0186955854,0.690778613,0.952901065,-0.0283420552,0.694784045,0.956204474,-0.0301074013,0.699564815,0.95370543,-0.0300294999
