t,event,latency_ms
1789866195.5309935,rc_send,
1789866195.6397321,rc_send,
1789866195.7566507,rc_send,
1789866195.865823,rc_send,
1789866195.9917612,rc_send,
1789866196.1146028,rc_send,
1789866196.2442844,rc_send,
1789866196.3553572,rc_send,
1789866196.4987166,rc_send,
1789866196.6063852,rc_send,
1789866196.7491362,rc_send,
1789866196.8691452,rc_send,
1789866196.9703295,rc_send,
1789866197.1082456,rc_send,
1789866197.218026,rc_send,
1789866197.3665946,rc_send,
1789866197.4748507,rc_send,
1789866197.5889795,rc_send,
1789866197.7302358,rc_send,
1789866197.8433251,rc_send,
1789866197.9867322,rc_send,
1789866198.1342368,rc_send,
1789866198.25239,rc_send,
1789866198.2997718,llm_explanation,3022.9839000385255
1789866198.354886,rc_send,
1789866198.4899356,rc_send,
1789866198.646199,rc_send,
1789866198.750916,rc_send,
1789866198.9172585,rc_send,
1789866199.0559337,rc_send,
1789866199.17446,rc_send,
1789866199.3594189,rc_send,
1789866199.4866698,rc_send,
1789866199.5890179,rc_send,
1789866199.7217324,rc_send,
1789866199.8476543,rc_send,
1789866199.9504795,rc_send,
1789866200.061914,rc_send,
1789866200.1843693,rc_send,
1789866200.2938197,rc_send,
1789866200.4129019,rc_send,
1789866200.584577,rc_send,
1789866200.7039776,rc_send,
1789866200.8480082,rc_send,
1789866200.95125,rc_send,
1789866201.0729966,rc_send,
1789866201.1731446,rc_send,
1789866201.2413619,llm_explanation,2897.262399957981
1789866201.281663,rc_send,
1789866201.4103959,rc_send,
1789866201.5194938,rc_send,
1789866201.6218114,rc_send,
1789866201.7304862,rc_send,
1789866201.8454947,rc_send,
1789866201.9646547,rc_send,
1789866202.0768018,rc_send,
1789866202.2224853,rc_send,
1789866202.331928,rc_send,
1789866202.4548213,rc_send,
1789866202.5719051,rc_send,
1789866202.7048848,rc_send,
1789866202.8231146,rc_send,
1789866202.9493906,rc_send,
1789866203.0614216,rc_send,
1789866203.1668582,rc_send,
1789866203.29207,rc_send,
1789866203.4305305,rc_send,
1789866203.5874457,rc_send,
1789866203.7291663,rc_send,
1789866203.8431156,rc_send,
1789866203.9815912,rc_send,
1789866204.1164896,rc_send,
1789866204.232182,rc_send,
1789866204.3474565,rc_send,
1789866204.4680617,rc_send,
1789866204.5944178,rc_send,
1789866204.7199614,rc_send,
1789866204.828663,rc_send,
1789866204.9437027,rc_send,
1789866205.0869288,rc_send,
1789866205.2048552,llm_explanation,3956.2690000166185
1789866205.2208297,rc_send,
1789866205.3272166,rc_send,
1789866205.4386332,rc_send,
1789866205.540394,rc_send,
1789866205.6573725,rc_send,
1789866205.7633164,rc_send,
1789866205.8844755,rc_send,
1789866206.0020726,rc_send,
1789866206.1306782,rc_send,
1789866206.2659705,rc_send,
1789866206.382855,rc_send,
1789866206.489217,rc_send,
1789866206.60193,rc_send,
1789866206.7161782,rc_send,
1789866206.839046,rc_send,
1789866206.9427965,rc_send,
1789866207.098676,rc_send,
1789866207.2003286,rc_send,
1789866207.3169053,rc_send,
1789866207.4279962,rc_send,
1789866207.543424,rc_send,
1789866207.6634207,rc_send,
1789866207.777164,rc_send,
1789866207.9250689,rc_send,
1789866208.0456705,rc_send,
1789866208.1462774,rc_send,
1789866208.2652395,rc_send,
1789866208.3717642,rc_send,
1789866208.5273418,rc_send,
1789866208.6477046,rc_send,
1789866208.805915,rc_send,
1789866208.9179935,rc_send,
1789866209.0476284,rc_send,
1789866209.1580124,llm_explanation,4005.25899999775
1789866209.180327,rc_send,
1789866209.2869778,rc_send,
1789866209.3979714,rc_send,
1789866209.5017695,rc_send,
1789866209.6084847,rc_send,
1789866209.730234,rc_send,
1789866209.8558142,rc_send,
1789866210.0108984,rc_send,
1789866210.1328652,rc_send,
1789866210.2913423,rc_send,
1789866210.4184792,rc_send,
1789866210.5437994,rc_send,
1789866210.6456964,rc_send,
1789866210.764603,rc_send,
1789866210.9201832,rc_send,
1789866211.020797,rc_send,
1789866211.1350582,rc_send,
1789866211.2909296,rc_send,
1789866211.4082792,rc_send,
1789866211.524635,rc_send,
1789866211.6744075,rc_send,
1789866211.7777598,rc_send,
1789866211.8966932,rc_send,
1789866211.998424,rc_send,
1789866212.1061802,rc_send,
1789866212.212793,rc_send,
