t,bat,h,yaw,vgx,vgy,vgz,tof
1790248805.0444498,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248806.057041,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248807.113923,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248808.2667406,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248809.2688944,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248810.328367,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248811.4434645,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248812.4650984,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248813.5388613,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248814.5768583,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248815.606348,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248816.627035,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248817.8070714,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248818.8220148,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248819.8317258,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248820.9820974,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248822.0004082,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248823.010502,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248824.0285995,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248825.0690632,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248826.1790588,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248827.1937354,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248828.2570062,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248829.2666478,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248830.3368886,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248831.3636863,13.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248832.3660634,13.0,0.0,135.0,0.0,0.0,0.0,10.0
