t,event,latency_ms
1790071291.4299679,rc_send,
1790071291.5325084,rc_send,
1790071291.6669228,rc_send,
1790071291.7783256,rc_send,
1790071291.8854246,rc_send,
1790071291.988601,rc_send,
1790071292.0886955,rc_send,
1790071292.2326927,rc_send,
1790071292.3764732,rc_send,
1790071292.5641294,rc_send,
1790071292.6658964,rc_send,
1790071292.7900467,rc_send,
1790071292.8929367,rc_send,
1790071292.9400566,llm_explanation,1672.3086000420153
1790071293.021628,rc_send,
1790071293.153423,rc_send,
1790071293.262081,rc_send,
1790071293.3652415,rc_send,
1790071293.4673166,rc_send,
1790071293.6238945,rc_send,
1790071293.7566488,rc_send,
1790071293.8668306,rc_send,
1790071293.9696827,rc_send,
1790071294.0702484,rc_send,
1790071294.1779416,rc_send,
1790071294.279155,rc_send,
1790071294.3985474,rc_send,
1790071294.4971533,llm_explanation,1492.0876000542194
1790071294.508124,rc_send,
1790071294.6440804,rc_send,
1790071294.7467666,rc_send,
1790071294.848327,rc_send,
1790071294.9539685,rc_send,
1790071295.0578387,rc_send,
1790071295.157842,rc_send,
1790071295.2633023,rc_send,
1790071295.3636394,rc_send,
1790071295.4703007,rc_send,
1790071295.6076262,rc_send,
1790071295.7117589,rc_send,
1790071295.8599262,rc_send,
1790071295.9628904,rc_send,
1790071296.0643895,rc_send,
1790071296.1898408,rc_send,
1790071296.2973015,rc_send,
1790071296.4377654,rc_send,
1790071296.5529978,rc_send,
1790071296.6571357,rc_send,
1790071296.7984803,rc_send,
1790071296.9115527,rc_send,
1790071297.0134664,rc_send,
1790071297.1302109,rc_send,
1790071297.2748706,rc_send,
1790071297.379282,rc_send,
1790071297.4923036,rc_send,
1790071297.6380231,rc_send,
1790071297.7452419,rc_send,
1790071297.884375,rc_send,
1790071297.9908497,rc_send,
1790071298.1078005,rc_send,
1790071298.25038,rc_send,
1790071298.3752823,rc_send,
1790071298.4221957,llm_explanation,4016.1213000537828
1790071298.4763284,rc_send,
1790071298.5916567,rc_send,
1790071298.753181,rc_send,
1790071298.8682234,rc_send,
1790071298.971328,rc_send,
1790071299.07255,rc_send,
1790071299.2190392,rc_send,
1790071299.332932,rc_send,
1790071299.463745,rc_send,
1790071299.571909,rc_send,
1790071299.7073607,rc_send,
1790071299.8154788,rc_send,
1790071299.9178486,rc_send,
1790071300.0199797,rc_send,
1790071300.1627133,llm_explanation,1731.933500035666
1790071300.1767175,rc_send,
1790071300.2778447,rc_send,
1790071300.4279997,rc_send,
1790071300.5513508,rc_send,
1790071300.6521962,rc_send,
1790071300.7568069,rc_send,
1790071300.8573968,rc_send,
1790071301.0088603,rc_send,
1790071301.1307938,rc_send,
1790071301.2415135,rc_send,
1790071301.3891568,rc_send,
